# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1      79     0.06754     0.15422     0.09727    1.113723767    0.164781879   -0.948941888
     1      79    -0.12217    -0.07147     0.00551    1.134083544    0.183792350   -0.950291194
     1      79    -0.04629    -0.07147     0.00551    1.113466233    0.153029000   -0.960437234
     1      79    -0.00835    -0.07147    -0.08626    1.108313253    0.165384360   -0.942928893
     1      79     0.02959    -0.07147    -0.17803    1.150653146    0.169556784   -0.981096362
     1      79     0.06754    -0.07147    -0.26980    1.151557771    0.134937700   -1.016620071
     1      79    -0.12217    -0.07147     0.18904    1.121208576    0.167091067   -0.954117509
     1      79    -0.08423    -0.07147     0.09727    1.115472575    0.157716425   -0.957756150
     1      79    -0.04629    -0.10908     0.09727    1.115016616    0.173640399   -0.941376217
     1      79    -0.00835    -0.10908     0.00551    1.132417641    0.195451902   -0.936965739
     1      79     0.02959    -0.10908    -0.08626    1.111083540    0.160761617   -0.950321923
     1      79     0.06754    -0.10908    -0.17803    1.117000397    0.134773781   -0.982226616
     1      79     0.10548    -0.10908    -0.26980    1.154823304    0.158479050   -0.996344254
     1      79    -0.08423    -0.10908     0.18904    1.117695269    0.137009261   -0.980686008
     1      79    -0.04629    -0.14670     0.18904    1.124317276    0.139108743   -0.985208532
     1      79    -0.00835    -0.14670     0.09727    1.105782552    0.121270565   -0.984511987
     1      79     0.02959    -0.14670     0.00551    1.151719848    0.226596501   -0.925123347
     1      79     0.06754    -0.14670    -0.08626    1.115787496    0.164674067   -0.951113429
     1      79    -0.12217     0.07899    -0.17803    1.112854643    0.163795321   -0.949059322
     1      79    -0.08423     0.07899    -0.26980    1.151124158    0.142295905   -1.008828254
     1      79    -0.04629     0.04138    -0.26980    1.145111778    0.127796911   -1.017314867
     1      79    -0.00835    -0.18431     0.18904    1.111697756    0.116821120   -0.994876636
     1      79     0.02959    -0.18431     0.09727    1.099699514    0.124689360   -0.975010155
     1      79    -0.16011     0.04138     0.00551    1.158042373    0.239858844   -0.918183528
     1      79    -0.12217     0.04138    -0.08626    1.113301501    0.164806185   -0.948495316
     1      79    -0.08423     0.04138    -0.17803    1.145235108    0.174839424   -0.970395685
     1      79    -0.04629     0.00376    -0.17803    1.168015660    0.195078889   -0.972936771
     1      79    -0.00835     0.00376    -0.26980    1.137862738    0.094725434   -1.043137304
     1      79    -0.19806     0.00376     0.18904    1.117047416    0.094475317   -1.022572100
     1      79    -0.16011     0.00376     0.09727    1.101525158    0.091873217   -1.009651941
     1      79    -0.12217     0.00376     0.00551    1.148983622    0.221033849   -0.927949773
     1      79    -0.08423     0.00376    -0.08626    1.127400580    0.139183133   -0.988217447
     1      79    -0.04629    -0.03385    -0.08626    1.122561477    0.170340480   -0.952220997
     1      79    -0.00835    -0.03385    -0.17803    1.167249517    0.199008309   -0.968241208
     1      79     0.02959    -0.03385    -0.26980    1.143657879    0.118243887   -1.025413992
     1      79    -0.16011    -0.03385     0.18904    1.130107873    0.127045978   -1.003061895
     1      79    -0.12217    -0.03385     0.09727    1.112487878    0.169297008   -0.943190870
     1      79    -0.08423    -0.03385     0.00551    1.128121096    0.180396488   -0.947724608
     1      79    -0.00835    -0.03385     0.00551    1.099602389    0.124375294   -0.975227096
     1      79     0.02959    -0.03385    -0.08626    1.126619552    0.164818916   -0.961800636
     1      79     0.06754    -0.03385    -0.17803    1.155167256    0.179079596   -0.976087660
     1      79     0.10548    -0.03385    -0.26980    1.140212533    0.100856378   -1.039356155
     1      79    -0.08423    -0.03385     0.18904    1.151647830    0.180296341   -0.971351489
     1      79    -0.04629    -0.03385     0.09727    1.129806844    0.175249928   -0.954556916
     1      79    -0.00835    -0.07147     0.09727    1.112789821    0.155379899   -0.957409922
     1      79     0.02959    -0.07147     0.00551    1.112389949    0.156209872   -0.956180076
     1      79     0.06754    -0.07147    -0.08626    1.116155564    0.165776704   -0.950378860
     1      79     0.10548    -0.07147    -0.17803    1.118679140    0.166108866   -0.952570274
     1      79    -0.08423    -0.07147     0.28081    1.148327804    0.137489086   -1.010838717
     1      79    -0.04629    -0.07147     0.18904    1.148367547    0.155250135   -0.993117412
     1      79    -0.00835    -0.10908     0.18904    1.148084756    0.164357398   -0.983727359
     1      79     0.02959    -0.10908     0.09727    1.112584887    0.164793553   -0.947791334
     1      79     0.06754    -0.10908     0.00551    1.125834390    0.180601684   -0.945232706
     1      79     0.10548    -0.10908    -0.08626    1.120162112    0.155802794   -0.964359318
     1      79    -0.08423     0.11661    -0.17803    1.110465492    0.139296330   -0.971169162
     1      79    -0.04629     0.11661    -0.26980    1.163462633    0.155014601   -1.008448032
     1      79    -0.00835     0.07899    -0.26980    1.160658495    0.170992245   -0.989666250
     1      79     0.02959    -0.14670     0.18904    1.127991687    0.142309625   -0.985682063
     1      79     0.06754    -0.14670     0.09727    1.114897188    0.168455914   -0.946441274
     1      79    -0.12217     0.07899     0.00551    1.131427460    0.178589180   -0.952838280
     1      79    -0.08423     0.07899    -0.08626    1.117589469    0.161036622   -0.956552847
     1      79    -0.04629     0.07899    -0.17803    1.140579759    0.151557833   -0.989021926
     1      79    -0.00835     0.04138    -0.17803    1.165193693    0.199084183   -0.966109510
     1      79     0.02959     0.04138    -0.26980    1.146081368    0.123200877   -1.022880491
     1      79    -0.16011     0.04138     0.18904    1.128126501    0.128162924   -0.999963577
     1      79    -0.12217     0.04138     0.09727    1.112496204    0.168712156   -0.943784047
     1      79    -0.08423     0.04138     0.00551    1.126785226    0.175847523   -0.950937703
     1      79    -0.04629     0.04138    -0.08626    1.118224261    0.169524838   -0.948699422
     1      79    -0.00835     0.00376    -0.08626    1.144380744    0.166354966   -0.978025778
     1      79     0.02959     0.00376    -0.17803    1.170397430    0.189741163   -0.980656267
     1      79     0.06754     0.00376    -0.26980    1.138169239    0.123489646   -1.014679593
     1      79    -0.12217     0.00376     0.18904    1.148370165    0.146467687   -1.001902478
     1      79    -0.08423     0.00376     0.09727    1.134460073    0.153199720   -0.981260353
     1      79    -0.04629     0.00376     0.00551    1.113733359    0.154248830   -0.959484528
     1      80     0.02959     0.00376     0.00551    1.174647850    0.158817896   -1.015829954
     1      80     0.06754     0.00376    -0.08626    1.175437028    0.154633433   -1.020803595
     1      80     0.10548     0.00376    -0.17803    1.161847520    0.151189163   -1.010658357
     1      80    -0.08423     0.00376     0.28081    1.157587939    0.142450537   -1.015137403
     1      80    -0.04629     0.00376     0.18904    1.171058754    0.150256896   -1.020801859
     1      80    -0.00835     0.00376     0.09727    1.181720396    0.174443660   -1.007276736
     1      80     0.02959    -0.03385     0.09727    1.179671562    0.168444087   -1.011227476
     1      80     0.06754    -0.03385     0.00551    1.168442637    0.163330836   -1.005111801
     1      80     0.10548    -0.03385    -0.08626    1.168741137    0.162316679   -1.006424458
     1      80     0.14342    -0.03385    -0.17803    1.151825374    0.144674554   -1.007150820
     1      80    -0.04629    -0.03385     0.28081    1.159873952    0.159366162   -1.000507790
     1      80    -0.00835    -0.03385     0.18904    1.171354640    0.159859590   -1.011495051
     1      80     0.02959    -0.07147     0.18904    1.164655776    0.165024195   -0.999631581
     1      80     0.06754    -0.07147     0.09727    1.170289137    0.167397227   -1.002891910
     1      80     0.10548    -0.07147     0.00551    1.158013150    0.167935213   -0.990077937
     1      80     0.14342    -0.07147    -0.08626    1.164443939    0.162388744   -1.002055195
     1      80    -0.04629     0.15422    -0.17803    1.148583244    0.149167704   -0.999415539
     1      80    -0.00835    -0.07147     0.28081    1.167440277    0.178578575   -0.988861702
     1      80     0.02959     0.11661    -0.26980    1.167204073    0.175841473   -0.991362600
     1      80     0.06754    -0.10908     0.18904    1.158625414    0.163227507   -0.995397906
     1      80     0.10548    -0.10908     0.09727    1.161926889    0.165406380   -0.996520509
     1      80    -0.08423     0.11661     0.00551    1.159783657    0.167587099   -0.992196558
     1      80    -0.04629     0.11661    -0.08626    1.171084132    0.172293516   -0.998790616
     1      80    -0.00835     0.11661    -0.17803    1.150864140    0.154313064   -0.996551076
     1      80     0.02959     0.07899    -0.17803    1.163271020    0.162723770   -1.000547250
     1      80     0.06754     0.07899    -0.26980    1.163764187    0.163150287   -1.000613899
     1      80    -0.12217     0.07899     0.18904    1.156940246    0.153423772   -1.003516474
     1      80    -0.08423     0.07899     0.09727    1.166500862    0.162574498   -1.003926363
     1      80    -0.04629     0.07899     0.00551    1.171593382    0.164938678   -1.006654704
     1      80    -0.00835     0.07899    -0.08626    1.179224050    0.172474172   -1.006749878
     1      80     0.02959     0.04138    -0.08626    1.179211026    0.167960831   -1.011250196
     1      80     0.06754     0.04138    -0.17803    1.167488652    0.156685274   -1.010803378
     1      80     0.10548     0.04138    -0.26980    1.159575579    0.147039072   -1.012536507
     1      80    -0.08423     0.04138     0.18904    1.163098429    0.156393489   -1.006704940
     1      80    -0.04629     0.04138     0.09727    1.177114359    0.174708971   -1.002405387
     1      80    -0.00835     0.04138     0.00551    1.176600607    0.177593362   -0.999007245
     1      80     0.06754     0.04138     0.00551    1.167696856    0.160702714   -1.006994142
     1      80     0.10548     0.04138    -0.08626    1.167953050    0.161277968   -1.006675082
     1      80     0.14342     0.04138    -0.17803    1.152420522    0.146456246   -1.005964276
     1      80    -0.04629     0.04138     0.28081    1.161000542    0.159960694   -1.001039848
     1      80    -0.00835     0.04138     0.18904    1.170145049    0.162054085   -1.008090964
     1      80     0.02959     0.04138     0.09727    1.179230745    0.167198221   -1.012032525
     1      80     0.06754     0.00376     0.09727    1.176144629    0.155219281   -1.020925348
     1      80     0.10548     0.00376     0.00551    1.168299390    0.153589933   -1.014709457
     1      80     0.14342     0.00376    -0.08626    1.168171762    0.152260253   -1.015911509
     1      80     0.18136     0.00376    -0.17803    1.137834367    0.123229311   -1.014605056
     1      80    -0.00835     0.00376     0.28081    1.156821678    0.136188861   -1.020632817
     1      80     0.02959     0.00376     0.18904    1.172800665    0.145314015   -1.027486650
     1      80     0.06754    -0.03385     0.18904    1.166384429    0.155197128   -1.011187301
     1      80     0.10548    -0.03385     0.09727    1.168901943    0.162572724   -1.006329219
